dram_module,sim_num,sim_stat,trans_1bit,trans_1word,trans_1col,trans_1row,trans_1bank,trans_nbank,trans_nrank,perm_1bit,perm_1word,perm_1col,perm_1row,perm_1bank,perm_nbank,perm_nrank
12,46105,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,46118,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,46175,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7,47913,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15,48134,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,49437,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,49463,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,50228,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13,50396,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15,51024,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5,51165,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6,51503,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11,51594,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11,53123,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,54519,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8,55128,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11,55141,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9,55392,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,55441,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8,55681,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7,56736,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8,56941,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6,57412,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,57530,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13,58836,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,59178,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,59588,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7,59977,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11,60276,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9,60496,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6,60595,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,61060,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9,61734,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14,62155,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10,62388,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,62660,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,63035,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7,64011,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8,64144,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,64769,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5,64810,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,65409,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6,65460,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9,65683,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,66492,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6,66765,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8,66853,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6,67036,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,67244,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11,67952,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6,68771,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
