dram_module,sim_num,sim_stat,trans_1bit,trans_1word,trans_1col,trans_1row,trans_1bank,trans_nbank,trans_nrank,perm_1bit,perm_1word,perm_1col,perm_1row,perm_1bank,perm_nbank,perm_nrank
0,0,0,0,0
7,289273,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,294906,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11,317009,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12,348761,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,353257,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
12,367139,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8,466380,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,500132,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11,555301,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14,563437,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,607539,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11,611268,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,670048,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,707623,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10,730901,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13,735115,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10,747895,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,789656,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12,808667,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,841560,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8,898231,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13,905724,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6,917749,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,941644,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12,944848,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,949686,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11,953891,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,977393,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12,2450,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,4630,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9,6643,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11,6719,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11,7064,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7,7288,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13,7604,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,8427,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11,9417,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6,12528,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10,12852,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12,12959,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12,13280,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10,13305,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15,13323,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14,13450,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,14851,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,14873,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,15090,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,16528,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5,16967,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,17546,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,17623,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10,18462,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12,18489,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,19669,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14,20232,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,21579,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8,22137,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9,22321,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11,23195,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13,23278,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13,24506,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12,24845,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,25141,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10,26237,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11,27185,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10,27245,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,27767,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9,27842,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13,29568,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5,29752,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14,30596,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10,30973,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,31623,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14,32646,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8,33021,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7,33080,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,34081,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,36801,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,37387,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,37888,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,37945,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10,38546,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15,39487,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15,39641,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11,39749,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,39911,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12,39929,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13,40032,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,40188,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,40440,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,41071,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15,41835,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10,43263,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10,45265,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5,46213,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13,46796,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,46865,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7,47093,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,47526,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14,48233,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11,50132,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,50143,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,50429,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15,50690,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12,51040,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14,51366,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14,51610,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,52207,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12,53384,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11,53709,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7,54486,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14,56456,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,56796,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13,57416,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,58030,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8,58249,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9,59040,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10,59446,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14,59851,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11,59908,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7,60314,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14,61009,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13,61332,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7,62066,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,62555,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,62804,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10,64505,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5,64868,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,65628,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,65985,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6,66112,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12,67602,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,68180,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,68853,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7,69564,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11,69931,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15,70617,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12,71608,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,71699,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5,71990,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12,72165,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13,72300,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7,73119,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14,73929,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,74163,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7,74515,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15,74971,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13,75208,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12,75429,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8,78237,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6,78242,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6,78790,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12,78804,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5,79593,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8,79634,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,80061,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12,80281,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,80717,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12,81146,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,81490,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6,81509,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12,82113,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12,83784,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14,85303,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,85385,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13,87128,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11,87585,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12,88291,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,88592,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7,88762,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10,90481,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,91506,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13,91812,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11,92195,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8,93227,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5,95134,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15,95585,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,96393,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,98061,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5,99305,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,100921,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10,101216,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13,101314,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12,102229,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8,102321,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,102793,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9,102802,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,103316,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10,107125,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,108535,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8,110397,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10,110764,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14,110909,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9,111362,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13,111711,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15,111783,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8,111866,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,112217,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14,112915,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11,113460,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,113715,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14,114750,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9,116349,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8,117256,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,118217,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9,118814,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13,119029,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5,119119,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,119956,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8,120120,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7,120619,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11,121191,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5,123354,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6,124220,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
