dram_module,sim_num,sim_stat,trans_1bit,trans_1word,trans_1col,trans_1row,trans_1bank,trans_nbank,trans_nrank,perm_1bit,perm_1word,perm_1col,perm_1row,perm_1bank,perm_nbank,perm_nrank,the_straw
8,104457,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8,104494,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3,105418,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5,106418,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
15,106651,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
3,106959,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8,109651,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
9,110948,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3,111210,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
11,112297,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8,112951,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5,112967,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
12,113094,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,113839,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
14,114778,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4,115254,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10,116440,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3,116863,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6,116966,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
11,117193,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
15,118072,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
12,118163,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
9,118425,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
7,119070,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3,119314,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
10,119487,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8,119841,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
15,120216,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10,120678,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
12,120722,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
8,121147,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
13,121828,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
3,122295,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3,122561,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3,122982,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
10,123181,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
10,124267,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4,125324,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4,126033,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10,126702,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
13,127244,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
15,127903,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8,128788,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
2,129605,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6,130949,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
11,131538,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,131861,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
12,132198,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7,132213,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
14,132844,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
11,132904,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4,133352,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,137081,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8,137227,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
11,137713,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8,138663,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
9,142354,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
15,142719,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
12,143359,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
14,145779,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5,146616,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8,146699,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6,147001,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6,147067,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
15,147639,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
13,148582,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
14,148739,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
9,150228,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
1,151154,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7,151280,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
11,151303,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,151512,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,152494,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
14,153847,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
13,153947,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,153950,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8,154297,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,156206,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,156796,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
11,157746,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7,158354,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
14,158844,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
9,158969,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,159909,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
14,160044,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,160131,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5,160146,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7,161040,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
6,161388,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6,162302,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6,164189,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10,164670,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7,164883,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,165145,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
0,165382,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6,165399,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
11,165948,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
13,166814,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
9,168406,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
9,169584,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
14,172142,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
9,172451,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
12,172525,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
14,174193,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7,174734,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
12,174753,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8,175340,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,175612,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
13,176233,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7,176749,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8,177017,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4,177630,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7,179451,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
14,179803,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7,181907,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,182899,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5,183134,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
1,183606,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,186103,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
8,186903,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
15,187644,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5,188434,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
7,189205,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7,189592,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
15,189674,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
1,190412,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
14,191489,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
14,191538,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6,191889,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
12,192525,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,193545,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
9,193839,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
9,194394,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3,195011,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8,195998,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7,196491,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
11,196610,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,198076,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,199260,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6,199789,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
11,201358,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4,201605,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
11,201720,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8,201813,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
6,201896,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
15,202089,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
9,202391,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
4,202766,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3,202949,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8,203204,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,203327,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5,203401,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
2,204571,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4,205035,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10,205316,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,205325,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5,206126,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
9,206330,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
15,206437,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8,207184,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
14,207267,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
3,207582,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
11,208632,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
12,209367,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7,209464,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,209874,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5,210207,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5,210321,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
7,210383,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
15,210428,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4,211323,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
12,212153,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3,212888,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
7,213389,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6,213770,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,213835,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
13,213962,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
12,214177,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4,214252,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
12,215142,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7,216538,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,217375,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
8,217444,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
4,217450,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,218096,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
13,218132,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
11,219446,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,219721,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10,221143,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
15,221161,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
9,221427,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,221617,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7,222686,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7,222797,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6,223159,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
13,223662,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
14,223764,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
14,226476,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
8,226644,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7,227036,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
5,227080,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,227157,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
15,227574,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3,229199,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
15,229406,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7,230006,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,230268,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
8,230578,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8,230964,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3,231018,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6,231130,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
11,231967,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
15,233252,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
11,233911,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
1,234660,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
11,234879,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,236641,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,236882,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
