dram_module,sim_num,sim_stat,trans_1bit,trans_1word,trans_1col,trans_1row,trans_1bank,trans_nbank,trans_nrank,perm_1bit,perm_1word,perm_1col,perm_1row,perm_1bank,perm_nbank,perm_nrank,the_straw
3,18116,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
9,18697,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7,20693,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7,21452,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
12,21890,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,22235,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
11,23676,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
0,24382,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
14,24545,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
14,24671,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
9,24964,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
13,25265,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,25882,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,25959,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,26087,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
13,26359,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,26445,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
15,26575,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,26640,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
11,26798,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7,28084,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
11,30684,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7,31815,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
11,32023,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
10,33343,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
12,33429,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6,33795,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
15,33982,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6,34465,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
8,35893,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10,37212,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
7,37686,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10,37723,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4,38345,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
8,38963,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
12,40284,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6,40608,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4,42792,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
12,43417,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7,43490,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7,44474,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
4,45900,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
11,46540,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6,46931,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,47401,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
13,47658,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
12,48011,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4,48647,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4,49290,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3,50296,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,51130,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6,51875,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10,52293,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
14,52763,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4,52871,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8,53714,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,55329,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,57010,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
15,57107,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
14,57227,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
9,58141,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
9,58800,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7,59344,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10,59815,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8,61067,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
11,61073,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
15,62014,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
13,62033,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
12,62319,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6,64274,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8,64303,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7,66581,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
15,66596,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8,66898,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10,66987,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5,67276,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,67447,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4,67674,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6,68097,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
9,71054,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
12,71163,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
11,72311,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7,72427,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
4,72885,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
12,73164,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10,77194,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
12,77444,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
1,78880,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10,80455,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6,80766,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,81292,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10,81879,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8,82645,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
2,82888,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
15,84107,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,84195,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,84589,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,84667,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
12,85399,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
11,86072,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,87091,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10,87662,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4,87982,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,88082,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,88892,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3,89169,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
8,89511,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
12,89902,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
12,90438,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,90939,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
14,91519,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
15,92276,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,93874,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
14,94003,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10,94415,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7,94795,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
13,95873,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
11,96831,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6,97227,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
9,98903,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
14,99390,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5,99890,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
14,101417,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6,102605,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
1,102624,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5,102850,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
13,104069,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6,105334,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
9,107653,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5,108215,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4,108970,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4,109060,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
9,110068,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
9,111985,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
12,112239,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,112441,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7,115792,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,115995,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
11,116450,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10,116847,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4,116998,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8,117515,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,117818,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
12,118892,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5,121206,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
11,122354,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
4,124078,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8,124655,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
15,125650,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10,126221,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
8,126257,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
11,126336,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
6,126757,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
10,126871,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
12,127081,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,128443,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,130710,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,131301,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
12,136078,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
11,137117,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
9,139761,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,143363,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,143468,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4,144058,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
8,144555,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
12,145084,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
15,145249,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
12,145830,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3,145938,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,147579,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
11,148031,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5,148261,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
15,148541,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7,148619,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
11,150197,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4,150891,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
13,151405,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,151454,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6,151644,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5,152392,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,152423,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,153046,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
13,153158,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10,154420,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10,156198,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7,156666,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7,158132,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8,159180,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3,159312,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8,159763,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,160595,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
3,160710,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
11,161452,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
12,161766,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
15,161809,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6,162049,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8,162140,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,163019,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
7,163046,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,164496,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
9,165025,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
3,165166,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
12,165431,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5,165918,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10,166038,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10,166718,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
5,166897,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3,167176,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
12,167302,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4,167318,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10,168242,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,169268,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,171414,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,172992,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
14,173704,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4,173717,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
15,173727,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,174405,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
14,174438,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
9,174604,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
6,174859,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
13,175436,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10,179820,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,180441,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
15,181552,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,181946,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7,182589,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3,182711,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,182826,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5,183179,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10,183756,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
4,184682,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
14,184813,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
11,186115,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5,186206,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7,186332,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
5,186750,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
6,186783,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
12,187236,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
9,187506,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5,187891,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
8,188152,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
9,189496,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,189942,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10,190313,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,190428,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
13,191141,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7,191708,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4,192571,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
14,192674,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4,193449,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
4,193615,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5,194305,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
12,194437,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3,194677,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,196031,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3,196170,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
11,196558,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3,196743,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10,196791,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10,197091,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
13,198094,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,198889,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6,199233,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
11,199676,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
3,200076,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
0,200411,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
9,201027,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
7,201548,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10,201710,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,202229,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
14,202624,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4,202734,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
15,204392,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5,204713,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
14,205224,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
14,207717,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5,208250,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8,208511,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,209243,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3,209310,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5,209963,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10,211440,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
13,214788,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
11,215627,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
11,215880,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7,216227,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7,216368,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
14,216755,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
6,216849,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
2,217453,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6,218168,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5,218308,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5,218753,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,219123,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
12,219327,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6,219472,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7,220923,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,221188,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8,221258,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
12,221290,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10,221425,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6,222027,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7,222047,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
2,222300,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
15,222542,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,222577,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5,222629,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,222817,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
9,222823,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,222978,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5,223429,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,223872,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
9,223999,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3,224174,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
12,225319,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5,225822,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
12,226575,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
5,227800,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,228357,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
4,229015,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
9,229285,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7,229357,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10,229781,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
15,230011,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
6,230803,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
11,230863,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
14,231216,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
14,231532,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10,232338,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10,232943,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4,233111,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
9,234647,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
12,234716,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
13,234951,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
