dram_module,sim_num,sim_stat,trans_1bit,trans_1word,trans_1col,trans_1row,trans_1bank,trans_nbank,trans_nrank,perm_1bit,perm_1word,perm_1col,perm_1row,perm_1bank,perm_nbank,perm_nrank
14,7971,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10,8005,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,8033,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15,8057,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14,8065,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11,8094,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11,8118,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,8130,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10,8245,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8,8360,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8501,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6,8528,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,8562,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,8663,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,8717,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8741,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12,8890,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15,8907,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9,9106,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6,9249,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8,9585,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9597,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,9605,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11,9614,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,9652,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14,9684,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,9750,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10,10195,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,10205,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,10323,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14,10367,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,10407,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6,10435,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14,10485,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9,10585,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9,10658,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9,10667,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,10674,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,10702,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
